"A-204","A-673","A549/ATCC","ASPS-1","CHA-59","CHLA-10","CHLA-25","CHLA-258","CHLA-32","CHLA-9","CHP-100","COG-E-352","DDLS","ES-1","ES-2","ES-3","ES-4","ES-6","ES-7","ES-8","EW8","G-401","hMSC","HOS","Hs 132.T","Hs 706.T","Hs 729","Hs 913.T","HSSY-II","HT-1080","Hu09","JJ012","KHOS NP","KHOS-240S","KHOS-312H","LS141","MES-SA","MES-SA Dx5","MHM-25","MHM-8","MPNST","NHAC-kn","NHDF","NHOst","OHS","RD","RD-ES","Rh18","Rh28","Rh28 PX11/LPAM","Rh30","Rh36","Rh41","SAOS-2","SJCRH30(RMS 13)","SJSA-1","SK-ES-1","SK-LMS-1","SK-N-MC","SK-UT-1","SK-UT-1B","SkMC","ST8814","SW 1353","SW 684","SW 982","SYO-1","TC-32","TC-71","U-2 OS","VA-ES-BJ"
8.202732459,7.341988603,6.12336964166667,5.562249437,7.245651664,7.709965389,7.568636236,7.548213564,7.042392713,8.543633967,7.924453039,7.246416941,7.262012674,8.161780778,7.974694135,7.903089987,7.46470588,6.619788758,8.081445469,8.331614083,8.480172006,8.677780705,NA,7.649751982,NA,6.995678626,7.548213564,8.818156412,7.714442691,8.024568191,8.625251654,NA,6.818156412,7.521433504,7.42365865,7.027797162,6.627087997,5.89279003,6.583359493,7.380906669,6.860120914,NA,NA,NA,7.197910742,7.399027104,7.505845406,5.039053804,5,8.651695137,7.316952962,6.876148359,7.110138279,6.804100348,7.698970004,6.43062609,7.931814138,6.716698771,7.759450752,7.649751982,7.744727495,NA,6.4710833,7.442492798,6.555955204,7.970616222,8.148741651,8.709965389,7.698970004,7.392544977,7.36552273
8.590066877,8.818156412,7.04167861266667,5,6.412289035,8.318758763,7.581698709,7.801342913,7.869666232,7.707743929,7.425968732,8.585026652,7.730487056,8.812479279,7.084600165,7.8569852,8.348721986,7.787812396,7.580044252,7.600326279,8.71219827,7.774690718,NA,7.663540266,NA,7.782516056,7.370590401,8.019542108,8.361510743,7.389339837,7.616184634,NA,6.052566278,6.050609993,6.226213555,6.135488919,7.507239611,5,7.054039296,7.281498311,6.591760035,NA,NA,NA,7.199282922,7.501689446,7.68613278,7.663540266,6.89279003,7.228412519,7.468521083,7.450996738,7.698970004,6.725842151,7.503070352,6.49757288,7.681936665,6.669586227,7.573488739,7.125518182,7.677780705,NA,6.295849483,8.363512104,7.441291429,7.804100348,8.241845378,7.761953897,7.603800653,6.137272472,8.059483515
8.647817482,8.145086978,6.67218772233333,7.321481621,8.705533774,8.488116639,8.573488739,7.924453039,7.928117993,8.204119983,8.548213564,8.744727495,8.442492798,8.26760624,7.850780887,8.818156412,8.818156412,8.818156412,8,8.555955204,8.818156412,7.804100348,NA,8.539102157,NA,8.42136079,8.55129368,8.818156412,6.431798276,8.505845406,8.073143291,NA,7.361510743,8.35261703,8.590066877,8.010550182,8.003050752,6.588380294,8.818156412,8.798602876,8.09420412,NA,NA,NA,8.617982957,8.225483034,7.913640169,7.002176919,5,8.14327111,8.730487056,8.473660723,8.53165267,8.455931956,8.818156412,8.431798276,8.488116639,6.094743951,8.818156412,8.554395797,8.301029996,NA,8.151810883,8.588380294,8.607303047,8.818156412,8.818156412,8.647817482,8.818156412,8.818156412,8.46470588
6.447331784,6.397940009,5,5,5.517126416,6.227678293,5.655607726,5.671620397,5.443697499,6.095825632,6,6.231361899,6.074687909,6.35261703,5.850780887,8.818156412,5.896196279,5.826813732,6.181114585,6.270025714,6.567030709,5.492144128,NA,6.140261434,NA,5.623423043,5,5.844663963,6.408935393,5.705533774,5.536107011,NA,5,5.124360063,5.469800302,5.413412695,5.707743929,5,5.434152181,5.863279433,5,NA,NA,NA,6.226945307,5.557520231,6.247951552,5.602059991,5.283996656,6.080921908,5.928117993,5,6.164943898,5.657577319,6.696803943,5,6.373659633,5,6.311580178,5.528708289,6.115204636,NA,5,6.026872146,5.782516056,6.237321436,6.443697499,6.259637311,6.189767482,5.512861625,6.200659451
8.450996738,8.818156412,5.6057185175,5.492144128,6.388276692,6.022733788,5.978810701,5.696803943,5.413412695,5.869666232,5.991399828,6.386158178,5.684029655,8.818156412,6.001304842,6.906578315,6.102922997,5.882728704,5.931814138,5.716698771,7.316052869,6.671620397,NA,6.295849483,NA,6.312471039,5.801342913,6.219682688,6.8569852,5.782516056,5.581698709,NA,5.669586227,5.588380294,5.886056648,6.120330794,6.167491087,6.098541679,6.13076828,6.180456064,5.995678626,NA,NA,NA,6.21395879,5.795880017,6.043351421,6.063486258,6.1123827,6.402304814,5.730487056,5.455931956,6.876148359,6.119758224,6.982966661,5.761953897,6.732828272,5.735182177,6.110138279,5.632644079,7.086716098,NA,6.075720714,6.139063379,5.88941029,6.688246139,7.059483515,5.879426069,6.199970641,6.106238238,6.077793723
7.022733788,7.145086978,6.68957480033333,6.507239611,6.995678626,7.051587034,7.094743951,6.838631998,7.140861703,6.815308569,6.725842151,6.954677021,7.146301788,7.21395879,6.991399828,7.136082623,6.954677021,7.137868621,7.159266765,7.266802735,7.066512712,7.297569464,NA,6.701146924,NA,7.076238039,7.22475374,7.327902142,7.269217724,7.240332155,7.40560745,NA,6.841637508,7.113509275,7.138465589,7.154281982,7.125518182,6.517126416,7.111259039,7.175223538,6.696803943,NA,NA,NA,7.233587153,7.181114585,7.135488919,7,5,7.207608311,7.064492734,7.014573526,7.171340103,7.131943638,7.175874166,7.123782159,7.282329497,7.139661993,7.2069084,7.156767222,7.154281982,NA,7.087777943,7.202040356,7.258848401,7.212539525,7.173925197,7.037630664,7.226213555,7.149353765,7.197226275
6.987162775,6.869666232,5.77163960825,6.841637508,6.931814138,6.89279003,6.801342913,6.818156412,6.782516056,7.031517051,6.935542011,6.647817482,7.058488567,7.257274869,7.063486258,7.049148541,6.709965389,7.279840697,7.168770306,7.311580178,7.18243463,7.272458743,NA,7.017276612,NA,6.801342913,7.019088062,7.346787486,7.463441557,7.19314197,7.274088368,NA,6.512861625,7.032920266,7.061980903,7.221125528,6.787812396,6.659555885,7.059483515,7.282329497,6.603800653,NA,NA,NA,7.462180905,7.156767222,7.046240308,5,5,7.266000713,7.054039296,6.910094889,7.153662888,7.097453221,7.053056729,6.732828272,7.413412695,6.928117993,7.369572125,7.12090412,7.602059991,NA,6.866461092,7.14327111,7.151810883,7.234331445,7.205511953,7.293282218,7.324221658,7.121478204,7.374687549
5.266802735,5.250263684,5,5,5,5,5,5,5,5.047207557,5,5,5.076755981,5.223298816,5,5.316952962,5.308034897,5.087246696,5.232102384,5.57024772,5.190440285,5.647817482,NA,5.219682688,NA,5,5,6.860120914,5.183096161,5,5.790484985,NA,5,5.170696227,5,5,5,5,5,5,5,NA,NA,NA,5.208309351,5.146301788,5.083546051,5,5,5.233587153,5,5,5.127261173,5,5.089909454,5,5.621602099,5,5.399027104,5,6.053547735,NA,5,5,5,5,5.165579296,5.832682665,5.518557371,5,5
6.232844134,6.179142011,5.81340911233333,5.815308569,6.389339837,6.598599459,6.177831921,6.109020403,6.148741651,6.212539525,6.385102784,6.109578981,6.062482108,6.591760035,6.241088108,6.151195299,6.440093375,6.27083521,6.391473966,6.89279003,6.609064893,6.995678626,NA,6.213248578,NA,6.133122186,6.269217724,8.818156412,6.815308569,6.133122186,6.779891912,NA,5.701146924,5.747146969,5.882728704,5.692503962,5.879426069,5.88941029,6.110698297,6.143875556,5.793174124,NA,NA,NA,6.54515514,6.623423043,6.360513511,6.279014256,6.107348966,6.630784143,6.100726813,6.301899454,6.32330639,6.151810883,6.408935393,5.714442691,6.493494968,5.690369833,6.93930216,5.987162775,6.280668713,NA,5.673664139,6.161780778,5.806875402,5.725842151,6.721246399,6.438898616,6.619788758,6.53313238,6.26760624
8.818156412,8.818156412,7.03193894266667,6.665546249,7.295849483,7.966576245,7.576754126,7.580044252,7.555955204,7.498940738,7.266000713,8.818156412,8.056505484,8.438898616,7.191789027,8.73754891,8.818156412,7.835647144,7.698970004,7.621602099,8.818156412,8.317854924,NA,7.474955193,NA,8.085656843,7.826813732,8.518557371,8.137272472,7.196542884,8.076238039,NA,6.555955204,6.575118363,7.015922966,7.111820506,7.447331784,7.139063379,7.235077015,7.13667714,6.93930216,NA,NA,NA,7.609064893,7.565431096,7.560667306,7.600326279,7,8.098541679,7.53313238,7.358525889,8.617982957,7.568636236,8.818156412,7.281498311,8.127261173,7.356547324,7.663540266,7,8.128427064,NA,6.723538196,7.847711656,7.377785977,8.133712661,8.075720714,7.841637508,7.730487056,7.428291168,8.049148541
6.424812155,8.818156412,5,5,5.482804102,5,5,5,5,5.559090918,5,5,5,5,5,5,6.248720896,5,5,5,5.634512015,5.279014256,NA,5.661543506,NA,5,5,5,5,5,5,NA,5,5,5,5.515700161,5,5,5,5.151810883,5,NA,NA,NA,5,5,5,5,5,5,5,5,5,5.226945307,5,5,NA,5,5,5,5,NA,5,5.73754891,5,6.454692884,5.638272164,5.231361899,5,5,5.062983893
5,5.899629455,5,6.477555766,5,5,5.253365801,5.835647144,5,5,5,5,5,5.469800302,5,6.54515514,6.370590401,5.124938737,5.684029655,5,5.869666232,5,NA,5,NA,5.818156412,5,5.294992041,5,5,5.387216143,NA,5,5,5,5,5,5,5,5.041914151,5,NA,NA,NA,5,5.392544977,5.809668302,6.375717904,6.910094889,7.004364805,5.150580586,6.294992041,6.404503778,5,5,5,6.083546051,5,5.659555885,5,5,NA,5,5,5,5.166215625,5.616184634,5.168770306,5.105683937,5,5
6.552841969,6.554395797,5.304123508,5,5.812479279,5.436518915,5.782516056,5.378823718,5,5.634512015,5.612610174,6.13076828,5.240332155,5.732828272,5.496209317,5.595166283,6.435333936,5.663540266,5.826813732,5.53313238,5.860120914,5.730487056,NA,5.581698709,NA,5.627087997,5.382999659,5.329754147,5.991399828,5.258848401,5.759450752,NA,5.030118356,5.012333735,5.3400838,5.578396073,5.440093375,5.293282218,5.282329497,5.258060922,5.216811309,NA,NA,NA,5.896196279,5.237321436,5.457174573,5.308034897,5.332547047,5.730487056,5.228412519,5.173925197,5.795880017,5.612610174,5.412289035,5.090443971,6.284832642,5.132532512,5.793174124,5.127261173,6.084600165,NA,5.160521953,5.790484985,5.167491087,6.373659633,6.096910013,5.609064893,5.886056648,5.600326279,5.91721463
5.863279433,6.081969663,5.64761588983333,5,6.199970641,6.193820026,6.032920266,6.127843727,5.920818754,6.079354999,6.219682688,6.048662481,5.853871964,6.057495894,5.974694135,6.185752404,6.250263684,6.187086643,6.192464972,6.54668166,6.320572103,6.492144128,NA,6.220403509,NA,6.11577123,6.289036881,6.136082623,6.603800653,6.172630727,6.576754126,NA,6.053056729,6.145693958,6.477555766,6.046723663,5.675717545,5.602059991,6.207608311,6.067526235,5.684029655,NA,NA,NA,6.355561411,5.954677021,6.187086643,5,5,6.268411235,6.058488567,6.010105436,5.970616222,5.995678626,5.978810701,5.801342913,6.280668713,5.910094889,6.490797478,6.166852888,6.220403509,NA,5.698970004,6.101823517,5.694648631,6.339134522,6.655607726,6.283996656,6.42365865,6.181774106,6.448550002
7.175874166,8.818156412,5.40556932266667,5,6.017728767,6.319664487,5.987162775,6.159266765,6.016824928,6.346787486,6.181774106,6.508638306,5.995678626,6.368556231,6.253365801,6.847711656,6.339134522,5.823908741,6.274088368,6.630784143,6.623423043,6.621602099,NA,6.107348966,NA,5.295849483,5,5.316052869,6.688246139,5.962573502,5.342944147,NA,5.246416941,5.269217724,5.903089987,5.630784143,6.181114585,5.869666232,5,5.665546249,5.170053304,NA,NA,NA,6.801342913,5.612610174,6.166852888,5.174573882,5.603800653,6.195179321,5.507239611,5,6.258060922,5.524328812,6.11463878,5,6.68613278,5,6.588380294,5,6.769551079,NA,5.22184875,6.092051478,5.482804102,6.472370099,6.612610174,6.605548319,6.747146969,6.046240308,6.714442691
8.058985756,7.866461092,7.4805436765,6.379863945,8.14691047,8.473660723,7.982966661,7.642065153,7.63638802,8.175874166,8.022733788,7.669586227,7.886056648,8.036212173,7.876148359,7.928117993,7.815308569,8.102372909,7.906578315,8.096910013,8.318758763,8.818156412,NA,7.634512015,NA,8.380906669,7.860120914,8.261219442,8.818156412,8.21395879,8.818156412,NA,6.841637508,7.13430394,7.436518915,7.2915791,7.287350298,6.73754891,7.946921557,7.879426069,7.233587153,NA,NA,NA,8.818156412,7.93930216,7.987162775,8.754487332,7.628932138,8.293282218,7.793174124,8.052566278,8.375717904,8.004364805,8.170696227,7.586700236,8.559090918,7.187086643,8.818156412,7.254144805,8.258060922,NA,7.229884705,8.300162274,7.896196279,8.102922997,8.818156412,7.946921557,8.645891561,7.966576245,8.007004902
7.258848401,8.337242168,5,5,5.321481621,6.119186408,5.463441557,5.283996656,5.22475374,5.568636236,5,6.08249449,5.147520006,5.380906669,5,5.55129368,5.417936637,5,5,5,5.899629455,5.225483034,NA,5.248720896,NA,5,5,5,5,5,5,NA,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,5,5,5,5,5.850780887,5,5.008330993,5.15739076,5,7.4867824,5,5.692503962,5,5,5,5,NA,5,5.692503962,5.455931956,6.295849483,5.40560745,5,5.093126465,5,5.57024772
5,5,5,6.73754891,5.307153081,5,5.903089987,6.262012674,5,5,5.189095719,5,5,5.209011525,5,5.218963061,5.300162274,5,5.585026652,8.818156412,5.156144577,5.333482019,NA,5.030584088,NA,6.174573882,5.218963061,8.818156412,5,8.818156412,5.411168274,NA,5.040005162,5,5,5.045757491,5,5,5,5,5,NA,NA,NA,5.149966742,5.630784143,6.55129368,6.709965389,7.759450752,6.838631998,5.250263684,6.978810701,6.150580586,5,5.176525771,5,5.826813732,5.14327111,5.610833916,5.163675884,5,NA,5,5,5,8.818156412,5.844663963,5,5.295849483,5,5
7.53313238,8.818156412,5.32938314383333,5.016824928,6.087777943,6.515700161,6.224025669,6.256490235,6.176525771,6.248720896,5.958607315,7.399027104,6.847711656,8.4710833,5.844663963,7.139661993,6.841637508,6.42945706,6.288192771,6.036212173,7.774690718,6.454692884,NA,6.258060922,NA,5.742321425,5.841637508,6.782516056,5.129596095,5.777283529,6.524328812,NA,5.436518915,5.518557371,5.714442691,5.754487332,5.899629455,5.610833916,6.054531415,5.879426069,5.364516253,NA,NA,NA,6.403402904,6.074172425,6.37675071,6.029653124,5.847711656,6.754487332,6.195860568,6.189095719,7.332547047,6.055024092,6.600326279,5.774690718,6.596879479,6.161150909,6.245651664,5.749579998,6.860120914,NA,5.375717904,5.732828272,5.663540266,6.112945622,6.68613278,6.565431096,6.913640169,6.046240308,5.906578315
7.219682688,8.818156412,5.689987897,5.067526235,6.468521083,5.93930216,6.269217724,5.655607726,5.369572125,6.162411562,6.006123085,6.591760035,5.823908741,6.447331784,6.167491087,6.603800653,6.41453927,5.818156412,6.161780778,6.258848401,6.747146969,6.698970004,NA,6.166215625,NA,5.962573502,5.913640169,6.103473783,6.876148359,6.118615343,5.772113295,NA,5.562249437,5.694648631,6.179798541,5.70333481,6.155522824,5.806875402,5.560667306,5.661543506,5.478861916,NA,NA,NA,6.415668776,5.801342913,6.185086819,5,5.26520017,6.093126465,5.354577731,5,6.1837587,5.772113295,5.987162775,5.055024092,6.8569852,5.690369833,6.308918508,6.122628654,6.943095149,NA,5.815308569,6.301029996,5.474955193,6.882728704,6.869666232,6.514278574,6.747146969,6.141462802,6.452225295
6.326058001,5.958607315,5.60933379066667,5.379863945,5.806875402,5.829738285,5.906578315,5.723538196,5.571865206,6.051587034,6.075720714,5.774690718,5.684029655,6.041436117,5.728158393,6.838631998,6.591760035,6.372634143,6.061980903,5.841637508,6.343901798,6.385102784,NA,5.93930216,NA,5.769551079,5.59345982,6.301899454,6.194499142,5.619788758,5.958607315,NA,5.59345982,5.403402904,5.785156152,6.040005162,5.785156152,5.809668302,5.774690718,5.709965389,5.450996738,NA,NA,NA,5.860120914,5.54515514,6,5.642065153,5.744727495,5.785156152,5.777283529,5.709965389,5.928117993,5.89279003,5.801342913,5.818156412,6.568636236,5.374687549,5.826813732,5.565431096,5.987162775,NA,5.440093375,6.351639989,6.159266765,6.806875402,6.316952962,5.899629455,6.232102384,5.847711656,5.970616222
6.307153081,5.995678626,5.6234575475,5,5.59345982,6.159266765,5.801342913,5.879426069,5.590066877,6.22475374,6.131943638,6.225483034,5.716698771,6.240332155,5.882728704,6.205511953,6.194499142,5.869666232,6.241088108,6.254144805,6.279840697,6.20481541,NA,5.913640169,NA,5.308034897,5.215382707,5.305394801,6.602059991,5,5.548213564,NA,5,5.288192771,5.528708289,5.730487056,5.739928612,5.395773947,5.341035157,5.53313238,5,NA,NA,NA,6.393618635,5.131943638,6.153044675,5,5.258060922,6.183096161,5.380906669,5.113509275,5.838631998,5.651695137,5.752026734,5.253365801,6.54515514,5,6.348721986,5.165579296,6.254144805,NA,5,5.835647144,5.075204004,6.01278077,6.602059991,6.270025714,6.283996656,5.818156412,6.316952962
7.443697499,6.542118103,6.04868380083333,5.048176965,6.283162277,7.204119983,6.54515514,5.605548319,5.987162775,6.962573502,6.4710833,6.156767222,7.090443971,6.154281982,5.823908741,6.054039296,6.54515514,6.019542108,6.640164518,6.018181393,6.530177984,7.019088062,NA,6.645891561,NA,5.707743929,6.377785977,6.449771647,7.027334408,5.716698771,6.946921557,NA,5.341988603,5.779891912,5.935542011,6.372634143,6.058488567,6.295849483,6.327902142,6.167491087,6.142667504,NA,NA,NA,6.543633967,6.431798276,6.619788758,6.18243463,6.515700161,7.41453927,6.48148606,5.978810701,7.038578906,6.793174124,6.71219827,6.204119983,7.170053304,6.454692884,6.677780705,6.174573882,6.903089987,NA,6.051587034,6.458420756,6.186419011,6.832682665,7.035269079,6.863279433,6.946921557,6.277366077,6.920818754
7.473660723,7.769551079,6.53165267,7.669586227,5.896196279,7.565431096,7.063989204,6.931814138,6.714442691,7.628932138,7.244125144,7.518557371,6.435333936,7.463441557,7.505845406,7.832682665,8.046240308,8.101823517,7.735182177,7.591760035,7.723538196,7.974694135,NA,7.507239611,NA,5,7.640164518,7.370590401,7.490797478,6.53165267,7.619788758,NA,5,5,7.134896025,6.435333936,6.89279003,6.91721463,6.596879479,7.424812155,5,NA,NA,NA,7.970616222,7.005243055,7.247183569,5.966576245,5.059483515,8.022733788,5.793174124,5.924453039,7.580044252,5,7.413412695,5,7.742321425,5,7.193820026,6.728158393,7.598599459,NA,5,6.619788758,5,7.200659451,7.742321425,7.721246399,7.462180905,6.886056648,7.104577454
6.163043263,6.229147988,5.65771957883333,5.899629455,6.089909454,6.050609993,5.991399828,5.568636236,6.105130343,6.122628654,6.153662888,5.742321425,6.28567024,6.360513511,6.164943898,6.209714836,6.055517328,6.537602002,6.238072162,6.395773947,6.189767482,6.493494968,NA,6.168770306,NA,6.28567024,6.293282218,7.385102784,6.655607726,6.266802735,7.066512712,NA,5.987162775,6.153044675,6.076238039,6.399027104,6.102372909,5.725842151,6.364516253,6.496209317,5.806875402,NA,NA,NA,6.505845406,6.406713933,6.188424994,5.567030709,5.327902142,6.460923901,6.126679398,6.139063379,6.172630727,6.235823868,6.210419288,6.140861703,6.571865206,6.008773924,6.71219827,6.187755303,6.450996738,NA,5.920818754,6.453457337,6.057991947,6.457174573,6.628932138,6.263603498,6.22475374,6.232102384,6.254144805
6.473660723,6.228412519,5.73943351316667,5.749579998,6.194499142,6.484126156,6.153044675,5.886056648,5.804100348,6.412289035,6.326058001,5.804100348,6.473660723,6.36251027,6.065501549,5.954677021,6.419075024,6.294992041,6.161780778,6.756961951,6.473660723,7.252588192,NA,6.034328029,NA,6.354577731,6.882728704,6.373659633,6.403402904,6.68613278,6.732828272,NA,5.655607726,5.634512015,5.728158393,5.826813732,5.725842151,5.655607726,6.059483515,6.100179498,5.723538196,NA,NA,NA,6.835647144,6.696803943,6.110698297,5.913640169,6.254925208,6.806875402,5.982966661,6.384049948,6.416801226,6.081445469,6.48148606,5.966576245,6.659555885,5.841637508,6.790484985,5.749579998,7.181774106,NA,5.764471553,6.869666232,6.005682847,6.021363052,7.005682847,6.097997109,6.283162277,6.301899454,6.27572413
8.374687549,8.818156412,5.88585032666667,5,5.675717545,8.05207638,5.586700236,7.023191663,5.255707017,8.076755981,7.779891912,8.332547047,6.88941029,7.761953897,7.696803943,8.018181393,8.477555766,5.991399828,8.123782159,8.11463878,7.832682665,7.07109231,NA,7.492144128,NA,6.991399828,6.709965389,7.087777943,8.393618635,5.913640169,5.943095149,NA,5.42945706,6.259637311,7.427128398,6.806875402,7.040958608,6.063989204,6.4867824,7.067019178,5.809668302,NA,NA,NA,8.239577517,6.73754891,7.436518915,6.137272472,6.311580178,7.621602099,5.709965389,6.007888512,6.826813732,6.26520017,6.548213564,5.559090918,8.145693958,6.192464972,8.274088368,6.016373713,7.931814138,NA,6.016824928,7.3400838,6.240332155,8.101274818,8.235823868,8.189767482,8.010105436,6.841637508,8.375717904
8.605548319,8.818156412,7.81731843433333,6.040005162,8.171984936,7.987162775,8.476253533,8.562249437,8.237321436,8.818156412,8.818156412,8.600326279,7.787812396,8.818156412,8.325138859,8.595166283,8.818156412,8.772113295,8.818156412,8.818156412,8.739928612,8.723538196,NA,8.559090918,NA,7.970616222,7.216811309,7.832682665,8.542118103,8.353596274,8.287350298,NA,8.077793723,8.112945622,8.391473966,8.145086978,8.172630727,7.557520231,7.665546249,8.151195299,8.158015195,NA,NA,NA,8.818156412,8.327902142,8.818156412,8.022733788,8.153044675,8.818156412,8.785156152,8.818156412,8.818156412,8.402304814,8.542118103,8.415668776,5,7.501689446,8.818156412,8.15490196,8.57024772,NA,8.101274818,8.169411331,7.950781977,8.335358024,8.818156412,8.818156412,8.818156412,8.677780705,8.528708289
8.580044252,7.557520231,6.65792099133333,5.804100348,7.555955204,8.4867824,7.54515514,7.725842151,6.643974143,7.872895202,6.966576245,8.131355562,7.356547324,7.829738285,7.117475462,7.835647144,8.372634143,8.014124643,7.247951552,7.030584088,8.059483515,8.283162277,NA,6.821023053,NA,7.212539525,6.974694135,7.590066877,7.3400838,6.519993057,7.943095149,NA,5.749579998,5.793174124,6.602059991,7.27572413,7.250263684,6.54515514,6.557520231,6.585026652,6.321481621,NA,NA,NA,7.823908741,6.844663963,7.718966633,7.57024772,7.560667306,8.229147988,7.04769199,7.428291168,8.053056729,7.49757288,7.823908741,6.928117993,8.109578981,6.521433504,7.576754126,6.548213564,7.473660723,NA,6.230622674,7.616184634,6.954677021,7.578396073,7.617982957,7.612610174,7.714442691,6.815308569,7.270025714
5.795880017,6.818156412,5,5.00656377,6.07211659,6.099632871,6.617982957,5,5.262012674,6.135488919,6.043351421,6.003926346,6.382999659,7.790484985,5,6.514278574,5,5.987162775,6.653647026,6.576754126,6.812479279,7.442492798,NA,5,NA,5,5.459670525,5.148741651,7.386158178,6.05207638,7.8569852,NA,5,5,5,5.396855627,5,5.752026734,5,5,5,NA,NA,NA,6.798602876,5,5,6.425968732,5,5.679853714,5.077793723,5.716698771,6.995678626,5,5.913640169,5,7.643974143,6.337242168,7.583359493,5,6.616184634,NA,5,5.156144577,5,5.787812396,7.815308569,5.661543506,7.111820506,5,5.467245621
8.35753548,8.818156412,6.28320982216667,5.384049948,6.91721463,7.354577731,7.069560405,6.966576245,6.795880017,7.201349355,6.521433504,7.764471553,7.225483034,7.1837587,6.539102157,7.015472687,7.809668302,7.000434512,7.020907099,6.326979093,7.580044252,7.294992041,NA,6.721246399,NA,6.605548319,6.465973894,6.886056648,5.216096421,6.032452024,7.070581074,NA,5.732828272,5.995678626,6.219682688,6.543633967,6.777283529,6.543633967,6.512861625,6.239577517,6.301899454,NA,NA,NA,7.161780778,6.507239611,7.123205024,6.548213564,6.598599459,7.485452247,6.655607726,6.671620397,7.402304814,6.950781977,7.085128182,6.358525889,7.387216143,6.798602876,6.93930216,6.219682688,7.300162274,NA,5.91721463,6.899629455,6.66756154,7.076238039,7.324221658,7.110698297,7.32330639,6.578396073,6.962573502
7.17327748,6.367542708,5.82642639066667,5.406713933,6.412289035,6.73754891,6.581698709,7.039053804,6.226945307,7.698970004,6.872895202,6.354577731,6.841637508,7.233587153,6.863279433,6.829738285,6.623423043,6.095284455,7.062482108,7.333482019,7.326058001,8.818156412,NA,6.6735965085,NA,5.468521083,6.27083521,7.156144577,6.496209317,7.289882635,7.289882635,NA,5.995678626,6.505827561,6.197910742,6.44322886,6.607303047,6.386158178,5.476253533,6.43062609,6.329754147,NA,NA,NA,6.71219827,6.823908741,6.647817482,6.151810883,5.476253533,7.273272791,6.500312917,6.149966742,6.598599459,6.08249449,6.744727495,6.117475462,6.966576245,6.210419288,6.787812396,6.642065153,7.3400838,NA,6.140261434,5.832682665,5.319664487,6.66756154,7.272458743,7.688246139,6.89279003,6.41453927,6.35753548
6.029653124,5.345823458,5.132532512,6.627087997,5.614393726,5.226213555,5,5,5,5,5.22475374,5,5.380906669,5,5,6.841637508,7.910094889,5.962573502,5.206209615,5,5.424812155,5.640164518,NA,5.812479279,NA,5,5.015472687,5,5.407823243,5,5.454692884,NA,5,5,5.292429824,5.595166283,5,5,5,5,5,NA,NA,NA,5.363512104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.330683119,NA,5,6.103473783,5,6.254925208,5.623423043,5.480172006,5.970616222,5,5
5.672267503,5.1887738235,5,5.7379448035,5.302770657,5.2189154485,5.072629637,5,5,5.081445469,5.400803434,5,5.2514978355,6.412859587,5.009661145,6.591760035,6.218188273,5.9995704735,5.3940874515,5,5.684029655,6.188909573,NA,5.7301878655,5.308918508,5.270484788,5.243433168,5.3891520745,6.635223232,5,5.4664496865,NA,5,5.0601608135,5.20481541,5.5731691425,5.363512104,5,5.259637311,5.178210501,5.206209615,NA,NA,NA,5.280609408,5.21582131766667,5.172630727,5.338626834,5.124987383,5.058488567,5.376366979,5,5.3719949105,5.21726854,5.3536549255,5.066006836,5.685172898,5,5.2043140775,5,5.510011957,NA,5.23495012,6.4236280955,5.3477590445,5.9603008305,6.005869945,5.259010105,5.507691343,5.675717545,5.465732679
7.062482108,5.095284455,5,5,5,5,5,5,5,5.084600165,5,5,5,5.560667306,5,6.863279433,5.575118363,5.142064735,5,5,6.025949097,5.424812155,NA,5,NA,5,5,5,5.223298816,5,5.458420756,NA,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5.208309351,5,5,5,5.088842391,NA,5,5.300162274,5,5.325138859,5.728158393,5,5,5,5
5.588380294,5.779891912,5.280042094,5.257274869,5.249491605,5.389339837,5.899629455,5.300162274,5.332547047,5.326979093,5.721246399,5.140861703,5.779891912,5.863279433,5.540607512,5.747146969,5.962573502,5.651695137,6.075204004,6.277366077,5.749579998,5.669586227,NA,5.437707136,NA,5.194499142,5.829738285,7.194499142,5.714442691,5.289036881,6.663540266,NA,5,5.243363892,5.200659451,5.661543506,5.251811973,5.375717904,5.266000713,5.419075024,5.025949097,NA,NA,NA,5.684029655,5.581698709,5.254925208,5.2069084,5.238072162,5.671620397,5.68613278,5.465973894,5.709965389,5.450996738,5.705533774,5.651695137,6.036684489,5.273272791,5.777283529,5.651695137,5.473660723,NA,5.065501549,5.431798276,5.347753659,5.449771647,5.749579998,5.913640169,5.735182177,5.389339837,5.222573178
7.4225082,5.548213564,5,5,5,5,5,5,5,5,5,5,5,5.562249437,5,5.329754147,5,5.047207557,5,5,5.316052869,5.477555766,NA,5,NA,5,5,5,5,5,6.158015195,NA,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,5,5,5,5,5,5,5,5.747146969,5,5,5,5,5,5,5,6.118045029,NA,5,5.480172006,5,6.603800653,5,5,5.283996656,5,5
