"A-204","A-673","A549/ATCC","ASPS-1","CHA-59","CHLA-10","CHLA-25","CHLA-258","CHLA-32","CHLA-9","CHP-100","COG-E-352","DDLS","ES-1","ES-2","ES-3","ES-4","ES-6","ES-7","ES-8","EW8","G-401","hMSC","HOS","Hs 132.T","Hs 706.T","Hs 729","Hs 913.T","HSSY-II","HT-1080","Hu09","JJ012","KHOS NP","KHOS-240S","KHOS-312H","LS141","MES-SA","MES-SA Dx5","MHM-25","MHM-8","MPNST","NHAC-kn","NHDF","NHOst","OHS","RD","RD-ES","Rh18","Rh28","Rh28 PX11/LPAM","Rh30","Rh36","Rh41","SAOS-2","SJCRH30(RMS 13)","SJSA-1","SK-ES-1","SK-LMS-1","SK-N-MC","SK-UT-1","SK-UT-1B","SkMC","ST8814","SW 1353","SW 684","SW 982","SYO-1","TC-32","TC-71","U-2 OS","VA-ES-BJ"
3.29877956615272,3.25401301820387,NA,3.07650147884618,NA,2.50823469977116,NA,NA,NA,3.0845185062546,1.86789526011563,2.79576198653216,3.04389771183485,3.23108157967818,NA,3.64404347566059,3.34103639887711,NA,3.42398363248355,2.66434223930325,2.68603214498163,2.52003555069522,2.9949001075624,2.95976154584631,NA,NA,NA,3.73606713355383,2.94904234739281,3.07732809541351,3.09986740399309,3.92383311526979,3.32676967397985,NA,NA,3.04677624973329,2.58739556962168,3.33243777117337,3.22421922943952,2.89886863532504,2.81884097206626,3.16542350592733,3.61965006196172,2.7738036271205,2.4516964132183,2.90078724690456,2.86473774430554,3.26698001956907,3.02974133472233,NA,2.37232801646073,3.14052499407644,3.35981361591784,2.83328605305392,3.51731969818063,2.48068175458477,4.79237503358202,3.15780752420443,3.4535343724802,2.13917737812917,2.15634521970861,2.70586243831591,2.79217976140272,2.56528782430394,3.04068226192971,3.23596676754246,3.45605411896346,2.15345764671191,3.86120723694125,2.99911935092573,3.35972927486428
3.04148900732243,4.05805275251446,NA,3.60329930528805,NA,3.5779180307812,NA,NA,NA,3.85487403902063,3.83288847235714,3.1114078019979,2.68602340080985,4.15213738984765,NA,3.56377520410405,3.95057155846417,NA,3.42398363248355,3.54581572964492,3.5693477764749,4.17388412260286,3.20779365257412,3.24411710675785,NA,NA,NA,3.73606713355383,3.67402386991519,3.74425042557617,4.01317631796445,2.77350433979003,3.61965006196172,NA,NA,3.95673199160992,3.28802227705959,3.07441235468172,3.22421922943952,3.50251651241855,1.59390398629924,3.30125627552863,3.15452062003065,3.05291283391322,3.84917560264042,3.66026791442946,3.76214349469065,4.19002863858653,3.46379058468947,NA,3.46291915794,4.8078282905672,4.13311737065719,3.72834637876814,3.85161546534667,4.27250450529297,2.11731157522417,3.68785414541328,3.60875229755953,4.30217965915013,2.62918448336292,2.70586243831591,3.30598996991758,2.35019800611016,3.04068226192971,3.23596676754246,4.49894878481126,3.80048359826807,4.48712603324244,2.99911935092573,2.71353930799094
4.09374869519251,4.61385174050101,NA,3.19837304578665,NA,3.83654689687552,NA,NA,NA,3.42323816597021,2.65535043364384,3.48409601644896,3.77426344672867,3.41689944287805,NA,3.29209831263118,3.95057155846417,NA,3.77902750393286,3.54581572964492,3.83658653586755,3.83397234193134,2.9949001075624,2.95976154584631,NA,NA,NA,5.45431279052605,3.23311399686408,4.46476042893886,4.67883526130437,4.65447128006039,3.15452062003065,NA,NA,4.51038600065873,3.61739095479357,3.55124166538514,5.18215366673974,4.20458791915466,3.18183470953168,3.74425042557617,3.15452062003065,3.28667857728111,3.02732108198838,5.05925535510695,4.55108407685638,3.80110031925853,2.75131505694732,NA,3.46291915794,5.51659487642295,3.44995005335191,5.27734864682941,4.12283647417702,3.88213777345401,4.00223531285926,4.23500925423352,3.74888082008613,4.02883307717443,3.26972184792546,3.21516862595967,3.68409059904484,4.7232004164019,4.02332654886651,3.81764501761248,3.99651682594665,3.88710709358488,3.96902771377148,5.12141903590877,3.59914837298093
8.69386234352323,10.3089096741331,NA,11.1571881115865,NA,10.0730429041023,NA,NA,NA,10.0311209138431,10.4595836496626,3.6879511478424,8.33761610481833,9.9461298926638,NA,10.4686777364451,10.2584084220038,NA,9.76773852274309,10.455051774925,9.0744241527158,10.9952389896554,6.6420137916619,9.46549021899279,NA,NA,NA,8.34417285046267,9.9153701219227,9.56972420315499,10.2156265197655,11.2006412606162,11.2811371424932,NA,NA,11.4489850392605,10.3987188974723,8.6943198521048,11.2448832328954,9.25425899523212,8.60954684480141,8.74723431170209,7.85397818022641,5.89216912901204,10.9723975594405,10.1840823388408,10.9756233516576,10.6578133577081,11.7268073460963,NA,8.9962946362105,11.3955879119148,11.0895768366767,10.5200352030861,10.6763799539558,8.80271582355135,12.3205970048345,8.4334831489958,11.3011420139886,9.06501740363248,9.99096238583591,10.2483843543368,8.87410129218168,7.60947326143026,9.45407410508708,9.11378414583677,9.75451182594146,10.3740751681617,11.5092752997593,9.24335899524115,10.0089816440917
7.59310767362061,8.92166909334143,NA,10.2176016393083,NA,9.25223734699471,NA,NA,NA,8.58257277772699,9.34484902832254,7.96461729353303,8.05268436204218,10.0410933549185,NA,9.22498521893833,8.92655899232441,NA,8.31829313460439,8.978503004883,8.86053356076503,8.64643350105657,6.92387989870368,8.84390334431463,NA,NA,NA,8.31522344057206,9.88235477577057,8.00257366097811,8.78839381541948,9.16052064321872,9.7430421057355,NA,NA,8.63251550014702,8.56228855092018,9.7308921461897,9.6626335491886,7.75532254307266,7.85253711159111,8.3333154901434,7.43161207278717,4.42201783156816,8.54630491379268,10.578204224829,9.54843681501139,10.6983235401837,9.03387496701533,NA,8.74697828420518,9.85330731074677,10.6149779153799,8.95198733007715,9.36331466776781,8.80641150851348,11.3940744411392,8.94349027156677,9.44936187043443,9.57049912666087,9.50266819261487,8.54296028528382,8.17216567080632,7.6394406083685,8.84683951131338,8.17594708224235,10.4172998845321,8.56475000227641,9.40193630934047,9.38341902715156,9.41952303307913
6.37466702785562,7.94144578711027,NA,8.05370657753103,NA,7.88412956856739,NA,NA,NA,8.01348382073519,8.32934622544397,5.26161113210016,6.33483246066675,8.34130426148365,NA,7.62354613055982,8.35542394013147,NA,7.90137706956642,7.10366159423968,7.56089546709551,7.4767461337484,7.282129669506,7.05754877353229,NA,NA,NA,8.0599855164568,8.52767000592962,6.53552640801973,8.12578766404257,9.20604841924514,9.52156367705722,NA,NA,8.41182813634375,7.18031858178856,7.19150161728865,9.69427887000309,7.34394356640028,6.61316694977967,8.32138012279968,8.26745588896974,8.05895734866835,8.87778087268659,8.13483207094484,8.06888747513603,10.1562197686266,6.53500933567725,NA,7.04637815604181,9.76884880356692,8.56828140395005,8.32473357339495,8.59309233837914,8.05304655397457,9.61770427786341,7.89930685505115,8.3532810571873,8.12161794757548,8.1348633541286,9.35069255677132,6.55989556357462,6.6700752309842,7.11214986496178,6.8474833075706,8.90117753652673,7.86381698084222,8.34775019525671,6.78907952867044,7.80927348554648
6.44289599692597,5.6053326441043,NA,6.53073648865634,NA,6.73481513977399,NA,NA,NA,5.69716660374571,7.45861002384088,5.97698630614826,7.18926353781509,6.73930130308896,NA,8.37728586729663,4.74834140329416,NA,7.19962563284115,7.18153312862096,7.24777204482241,5.73052001668741,6.75637939738684,6.76330218583483,NA,NA,NA,7.24077238637679,9.53554854200924,6.49642997797883,6.79200019783958,6.44123633179893,7.55801903399652,NA,NA,8.92435981848575,4.7032467414025,5.93575392755289,6.66936478377444,6.68710158843783,6.75473393798884,5.93622807496735,7.26155210179383,6.18048225497527,6.90590070889517,7.22037777756788,4.84946367171943,4.19002863858653,4.39688363049654,NA,6.11925779536636,3.92745679832971,4.42745534899194,6.38739542930958,5.26012639642519,5.94734716249125,5.93308249453819,7.38732117966836,6.28821528737043,8.51312178190391,6.16763379168213,5.90515262255021,6.82792513353249,6.38885482182532,7.50557363023593,8.06941555740685,9.5133025632709,7.00686264890727,6.71079095013341,6.2844086271734,6.36695563322607
6.0812556464693,6.78919038713043,NA,7.80780500525802,NA,8.07182669036469,NA,NA,NA,8.64861954965498,10.1317910112608,5.32410544371375,4.50725458428416,8.08431418515873,NA,7.42770011009075,7.71634257839028,NA,7.50331011765908,6.63513309430228,6.60924549463094,5.8057351827482,5.61966518241223,3.86392924975438,NA,NA,NA,6.02176368809511,5.81914428579881,3.74425042557617,4.50928565570919,3.34674107486727,5.29986249562938,NA,NA,6.73230561930942,4.95702142575578,7.19150161728865,6.1621472814356,5.60858023316037,6.55240700766223,6.79228170639373,5.87256530147585,5.6619842600802,6.41018997517144,7.44585465010021,7.29648624154454,3.94271637295438,1.95108532322907,NA,3.22581775702412,6.84200958565865,3.16065481601847,5.98392210036127,2.24253165440899,6.2154026622856,7.32579945710451,6.46224805729493,6.61562953857404,6.27826227534927,7.53911617602239,6.18622740111009,7.10134938902052,5.50043803886016,3.8732622108262,6.91615860732169,8.55726381133838,8.56146113074333,7.20556525682868,3.52264300569557,4.06620263080673
2.54158156827372,3.25401301820387,NA,3.07650147884618,NA,2.69393835338704,NA,NA,NA,1.99749769850779,2.65535043364384,2.96220021062358,3.04389771183485,2.28456648200724,NA,2.33896524552214,2.47681322452057,NA,2.95200582260454,2.82825604016092,2.68603214498163,3.62834312552409,2.44269963880697,3.36771159127079,NA,NA,NA,1.97619186555034,3.23311399686408,3.60415991907542,2.93106363041602,1.8081204366074,1.70416545101084,NA,NA,2.68879022101199,3.09003890414642,2.10410648229765,2.61717681200205,2.76819945811003,2.81884097206626,1.47069152800189,2.95888196285403,3.48779519104388,3.02732108198838,1.84291257739976,3.66338443592748,1.95435650442098,3.26302827198115,NA,2.11842876065231,3.45295826770686,3.04971650095816,3.34914362781317,2.45383916576423,2.97680673386383,1.41652809260714,2.31102695561134,3.74888082008613,2.13917737812917,2.62918448336292,3.21516862595967,3.50739154444588,3.20130209026262,3.8732622108262,2.24577489740035,3.21907530354722,3.39019319073075,3.32504691146353,4.11452880383794,2.90416353073505
2.72813403143527,2.39782446034448,NA,2.23812390840831,NA,1.74184125120762,NA,NA,NA,1.69813005554262,0,2.60758756099983,2.20901063201892,2.76728723036263,NA,2.13186279988622,2.0159411104536,NA,2.45737398240861,2.66434223930325,2.81544116149448,1.941698821735,3.10527031817932,3.77741055678197,NA,NA,NA,2.780113324218,0,2.23886294184812,3.09986740399309,2.37009807070563,3.74644407681648,NA,NA,2.68879022101199,2.25023262833333,2.5726401465822,2.76073572203091,3.23203697170473,2.33265124669547,3.6455928628032,2.46383372496609,1.9706855366073,2.19423583283344,2.28717760207314,2.45643715869772,2.75507142713434,1.95108532322907,NA,1.8100958409103,2.88692332949599,2.65418421968225,1.01518307852142,2.45383916576423,2.74996638607842,2.77462505168569,2.31102695561134,2.85238937084989,2.13917737812917,0,3.35155243412859,3.0718389269245,2.35019800611016,2.89250780270801,2.72560524650693,3.21907530354722,2.81467826895542,2.73086291425452,2.77173034046539,2.71353930799094
5.54879288507751,7.29984491856713,NA,6.62069177369506,NA,7.31879092040136,NA,NA,NA,6.95958542110201,7.66106382982899,6.33662452175969,5.5327770410843,7.36564136905158,NA,6.82413092035315,6.88522126514009,NA,6.28753573132469,6.83149465916288,5.79061836666165,6.79278152652624,4.53498944842722,5.19356503122015,NA,NA,NA,6.13452784633495,6.57157185251115,5.05494210674179,7.15030142776475,6.72898195545644,7.98835088583487,NA,NA,2.68879022101199,6.40802624349377,5.50908579880703,5.61897710727633,4.56098663057413,5.29845192687652,5.89387314305502,5.29986249562938,5.22859901273248,6.16259919642668,5.99419229508472,6.38526133749167,7.62911597084182,5.7169841774851,NA,4.39597082527745,7.02635521711521,6.7666435917475,5.61454760658531,6.31066039012781,5.31989604151503,6.87067195370559,6.75467070104415,5.92435563994823,6.96908647477519,6.78033631316939,5.20590487793,5.24952961715369,4.63074706986203,4.28344792773049,4.49324881896022,6.14608383465648,4.74776105532486,5.97782448248379,6.40839628141754,7.61839755685758
3.51705519343672,2.74274743257004,NA,2.63342287997112,NA,2.69393835338704,NA,NA,NA,2.80449479436216,2.65535043364384,3.48409601644896,1.49148908084759,2.62360993929275,NA,3.56377520410405,3.10619889491831,NA,2.45737398240861,1.71734483733618,2.81544116149448,2.52003555069522,3.10527031817932,2.60524900728748,NA,NA,NA,1.97619186555034,2.94904234739281,3.74425042557617,2.93106363041602,2.58585556154759,2.1334339358614,NA,NA,2.68879022101199,2.86049788981341,2.5726401465822,1.83501099532336,3.01867939256305,0,2.44065134312714,2.73248841539835,3.05291283391322,2.67009430498157,3.13126116205117,3.76214349469065,2.40956620634157,2.40598680448965,NA,2.58815973353843,2.57902970647459,2.79841684242659,3.026466437438,2.24253165440899,2.48068175458477,3.46159924560408,1.57588394774168,3.08173938802386,2.96536243468681,1.44833041465903,1.50664895905858,3.30598996991758,3.06662243254746,2.72735434999139,2.91649696348262,2.1126198480206,1.44597234301381,1.08929825566833,1.73626111791727,3.59914837298093
2.54158156827372,2.88852268560388,NA,2.94337691660231,NA,2.50823469977116,NA,NA,NA,1.99749769850779,0,2.60758756099983,3.04389771183485,1.55389540209824,NA,1.599174061557,2.47681322452057,NA,2.95200582260454,2.82825604016092,2.20901874578846,1.53325680352679,2.26387083630602,2.79336725713563,NA,NA,NA,2.17678162434573,1.42255096012018,2.8480800332668,2.25903134400605,1.8081204366074,2.73248841539835,NA,NA,0,3.4620856722849,2.7599652857856,1.54883408865673,2.08038695943789,1.59390398629924,0.915156444850076,3.15452062003065,2.7738036271205,1.88062830599495,2.08207887517196,2.19876972446293,2.40956620634157,1.95108532322907,NA,1.41743608791736,1.27592259846399,2.49391381901777,2.61017958068532,2.80149562040406,2.48068175458477,0.875553338502741,3.15780752420443,2.57955761350272,2.13917737812917,2.98471372258073,1.91159146300714,3.30598996991758,2.75243158937368,2.07477960283634,1.92872597511453,2.1126198480206,2.15345764671191,2.13195670087462,2.16914222881582,2.49383696444523
4.45262839565357,4.77252709443627,NA,4.58799831839799,NA,3.66937693390871,NA,NA,NA,4.12613656437299,3.53605138501551,3.78000469487825,3.95366787070534,3.79776588395029,NA,4.16302778269714,3.63420549033423,NA,4.40699411345359,4.15225768855869,4.00884200584068,4.17388412260286,5.30967222090232,4.57787249396963,NA,NA,NA,3.20424845352058,3.85247090679547,4.68939195283363,4.50928565570919,5.60096236191087,5.21468679400276,NA,NA,2.68879022101199,4.7032467414025,4.48835696580721,4.55260676872654,4.25425809483789,0,4.47628869784748,4.75337160770819,5.11164679436199,4.23896715967303,4.35085182251765,4.55108407685638,3.64405482773036,4.29522672987808,NA,4.07685722564729,3.14052499407644,3.35981361591784,3.026466437438,3.08143084643373,2.14932725476988,5.33025173601465,3.15780752420443,3.08173938802386,1.43432343510616,4.19292053240592,4.88475103805357,3.0718389269245,3.06662243254746,4.09288418335429,3.61220547535234,3.45605411896346,3.96882275833122,3.61789223985931,3.66203799880253,5.28497566178551
2.32727281492357,2.58056961480797,NA,2.44927026052018,NA,2.50823469977116,NA,NA,NA,2.95129000510312,0,2.79576198653216,2.20901063201892,1.84054428051553,NA,2.68089330636105,2.26470277023136,NA,2.64174364305379,2.66434223930325,2.93419175435782,2.52003555069522,1.82178740160496,2.60524900728748,NA,NA,NA,1.74313801934249,2.94904234739281,3.87193358867369,2.73985885192923,2.37009807070563,2.46383372496609,NA,NA,3.04677624973329,2.58739556962168,3.07441235468172,2.61717681200205,1.84131504107125,1.59390398629924,2.18367522311322,1.70416545101084,1.9706855366073,3.17744933438956,2.08207887517196,3.03241009874517,1.28552955403178,0,NA,2.11842876065231,1.27592259846399,1.86688885736007,1.6051713033063,2.45383916576423,3.34528613016333,2.58694961644813,2.31102695561134,1.80272340241173,2.13917737812917,2.62918448336292,2.22742847958447,1.9867304867239,1.79050739439342,2.72735434999139,2.50554732993661,1.41271631789481,2.62606329067753,2.9572146251439,2.50167150922501,3.22325766429256
3.79279131180959,3.78766602640466,NA,2.79670789996011,NA,2.85844128409681,NA,NA,NA,3.20647716712972,4.07894978134097,2.96220021062358,3.95366787070534,2.76728723036263,NA,2.82560134770121,3.34103639887711,NA,2.45737398240861,3.54581572964492,2.81544116149448,3.83397234193134,4.57390175795701,3.108933834558,NA,NA,NA,3.45646542853451,2.59497177812751,2.57539266798998,3.2509728873213,3.92383311526979,4.07114717708789,NA,NA,3.04677624973329,3.28802227705959,3.55124166538514,3.85605362686699,2.89886863532504,3.18183470953168,5.11517456666952,3.61965006196172,3.66427494427657,2.85973621080386,2.90078724690456,3.1826085386865,1.95435650442098,4.39688363049654,NA,3.3492338239984,2.74117464026004,2.10745841658074,2.61017958068532,3.20335602206232,2.74996638607842,3.92505927069435,2.79567196896688,2.85238937084989,2.61062021215589,3.89057945104086,3.35155243412859,3.0718389269245,2.91806324153002,3.17504569173647,2.91649696348262,2.1126198480206,2.40902688285344,2.13195670087462,2.50167150922501,4.80063560546433
